unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-20T04:00:00Z,yesterday,NA,daily average withdrawals,4/21/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-21T04:00:00Z,yesterday,NA,daily average withdrawals,4/22/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-22T04:00:00Z,yesterday,NA,daily average withdrawals,4/23/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-23T04:00:00Z,yesterday,NA,daily average withdrawals,4/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-24T04:00:00Z,yesterday,NA,daily average withdrawals,4/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-25T04:00:00Z,yesterday,NA,daily average withdrawals,4/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-26T04:00:00Z,yesterday,NA,daily average withdrawals,4/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-27T04:00:00Z,yesterday,NA,daily average withdrawals,4/28/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-28T04:00:00Z,yesterday,NA,daily average withdrawals,4/29/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-29T04:00:00Z,yesterday,NA,daily average withdrawals,4/30/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-30T04:00:00Z,yesterday,NA,daily average withdrawals,5/1/1999,43.8,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-01T04:00:00Z,yesterday,NA,daily average withdrawals,5/2/1999,90.12,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-02T04:00:00Z,yesterday,NA,daily average withdrawals,5/3/1999,93.38,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-03T04:00:00Z,yesterday,NA,daily average withdrawals,5/4/1999,73.52,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-04T04:00:00Z,yesterday,NA,daily average withdrawals,5/5/1999,53.7,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-05T04:00:00Z,yesterday,NA,daily average withdrawals,5/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-06T04:00:00Z,yesterday,NA,daily average withdrawals,5/7/1999,4.29,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-07T04:00:00Z,yesterday,NA,daily average withdrawals,5/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-08T04:00:00Z,yesterday,NA,daily average withdrawals,5/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-09T04:00:00Z,yesterday,NA,daily average withdrawals,5/10/1999,4.17,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-10T04:00:00Z,yesterday,NA,daily average withdrawals,5/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-11T04:00:00Z,yesterday,NA,daily average withdrawals,5/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-12T04:00:00Z,yesterday,NA,daily average withdrawals,5/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-13T04:00:00Z,yesterday,NA,daily average withdrawals,5/14/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-14T04:00:00Z,yesterday,NA,daily average withdrawals,5/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-15T04:00:00Z,yesterday,NA,daily average withdrawals,5/16/1999,7.3,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-16T04:00:00Z,yesterday,NA,daily average withdrawals,5/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-17T04:00:00Z,yesterday,NA,daily average withdrawals,5/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-18T04:00:00Z,yesterday,NA,daily average withdrawals,5/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-19T04:00:00Z,yesterday,NA,daily average withdrawals,5/20/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-20T04:00:00Z,yesterday,NA,daily average withdrawals,5/21/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-21T04:00:00Z,yesterday,NA,daily average withdrawals,5/22/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-22T04:00:00Z,yesterday,NA,daily average withdrawals,5/23/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-23T04:00:00Z,yesterday,NA,daily average withdrawals,5/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-24T04:00:00Z,yesterday,NA,daily average withdrawals,5/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-25T04:00:00Z,yesterday,NA,daily average withdrawals,5/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-26T04:00:00Z,yesterday,NA,daily average withdrawals,5/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-27T04:00:00Z,yesterday,NA,daily average withdrawals,5/28/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-28T04:00:00Z,yesterday,NA,daily average withdrawals,5/29/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-29T04:00:00Z,yesterday,NA,daily average withdrawals,5/30/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-30T04:00:00Z,yesterday,NA,daily average withdrawals,5/31/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-05-31T04:00:00Z,yesterday,NA,daily average withdrawals,6/1/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-01T04:00:00Z,yesterday,NA,daily average withdrawals,6/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-02T04:00:00Z,yesterday,NA,daily average withdrawals,6/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-03T04:00:00Z,yesterday,NA,daily average withdrawals,6/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-04T04:00:00Z,yesterday,NA,daily average withdrawals,6/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-05T04:00:00Z,yesterday,NA,daily average withdrawals,6/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-06T04:00:00Z,yesterday,NA,daily average withdrawals,6/7/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-07T04:00:00Z,yesterday,NA,daily average withdrawals,6/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-08T04:00:00Z,yesterday,NA,daily average withdrawals,6/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-09T04:00:00Z,yesterday,NA,daily average withdrawals,6/10/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-10T04:00:00Z,yesterday,NA,daily average withdrawals,6/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-11T04:00:00Z,yesterday,NA,daily average withdrawals,6/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-12T04:00:00Z,yesterday,NA,daily average withdrawals,6/13/1999,8.32,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-13T04:00:00Z,yesterday,NA,daily average withdrawals,6/14/1999,4.16,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-14T04:00:00Z,yesterday,NA,daily average withdrawals,6/15/1999,7.66,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-15T04:00:00Z,yesterday,NA,daily average withdrawals,6/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-16T04:00:00Z,yesterday,NA,daily average withdrawals,6/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-17T04:00:00Z,yesterday,NA,daily average withdrawals,6/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-18T04:00:00Z,yesterday,NA,daily average withdrawals,6/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-19T04:00:00Z,yesterday,NA,daily average withdrawals,6/20/1999,34.39,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-20T04:00:00Z,yesterday,NA,daily average withdrawals,6/21/1999,91.92,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-21T04:00:00Z,yesterday,NA,daily average withdrawals,6/22/1999,108.73,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-22T04:00:00Z,yesterday,NA,daily average withdrawals,6/23/1999,104.34,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-23T04:00:00Z,yesterday,NA,daily average withdrawals,6/24/1999,30.32,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-24T04:00:00Z,yesterday,NA,daily average withdrawals,6/25/1999,45.84,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-25T04:00:00Z,yesterday,NA,daily average withdrawals,6/26/1999,30.44,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-26T04:00:00Z,yesterday,NA,daily average withdrawals,6/27/1999,49.43,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-27T04:00:00Z,yesterday,NA,daily average withdrawals,6/28/1999,29.65,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-28T04:00:00Z,yesterday,NA,daily average withdrawals,6/29/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-29T04:00:00Z,yesterday,NA,daily average withdrawals,6/30/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-06-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/1/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-01T04:00:00Z,yesterday,NA,daily average withdrawals,7/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-02T04:00:00Z,yesterday,NA,daily average withdrawals,7/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-03T04:00:00Z,yesterday,NA,daily average withdrawals,7/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-04T04:00:00Z,yesterday,NA,daily average withdrawals,7/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-05T04:00:00Z,yesterday,NA,daily average withdrawals,7/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-06T04:00:00Z,yesterday,NA,daily average withdrawals,7/7/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-07T04:00:00Z,yesterday,NA,daily average withdrawals,7/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-08T04:00:00Z,yesterday,NA,daily average withdrawals,7/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-09T04:00:00Z,yesterday,NA,daily average withdrawals,7/10/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-10T04:00:00Z,yesterday,NA,daily average withdrawals,7/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-11T04:00:00Z,yesterday,NA,daily average withdrawals,7/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-12T04:00:00Z,yesterday,NA,daily average withdrawals,7/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-13T04:00:00Z,yesterday,NA,daily average withdrawals,7/14/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-14T04:00:00Z,yesterday,NA,daily average withdrawals,7/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-15T04:00:00Z,yesterday,NA,daily average withdrawals,7/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-16T04:00:00Z,yesterday,NA,daily average withdrawals,7/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-17T04:00:00Z,yesterday,NA,daily average withdrawals,7/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-18T04:00:00Z,yesterday,NA,daily average withdrawals,7/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-19T04:00:00Z,yesterday,NA,daily average withdrawals,7/20/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-20T04:00:00Z,yesterday,NA,daily average withdrawals,7/21/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-21T04:00:00Z,yesterday,NA,daily average withdrawals,7/22/1999,16.68,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-22T04:00:00Z,yesterday,NA,daily average withdrawals,7/23/1999,4.92,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-23T04:00:00Z,yesterday,NA,daily average withdrawals,7/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-24T04:00:00Z,yesterday,NA,daily average withdrawals,7/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-25T04:00:00Z,yesterday,NA,daily average withdrawals,7/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-26T04:00:00Z,yesterday,NA,daily average withdrawals,7/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-07-27T04:00:00Z,yesterday,NA,daily average withdrawals,7/28/1999,0,MGD,
